"appid","query_date","grade","reviews","bundles"
"7260","2014-10-29",72,44,
"7280","2014-10-29",0,0,
"7290","2014-10-29",0,0,
"7340","2014-10-29",100,2,
"7510","2014-10-29",58,735,
"7520","2014-10-29",63,1819,
"7530","2014-10-29",43,144,
"7600","2014-10-29",67,665,
"7610","2014-10-29",79,141,
"7620","2014-10-29",84,188,
"7650","2014-10-29",92,196,
"7660","2014-10-29",92,192,
"7670","2014-10-29",95,10115,
"7710","2014-10-29",100,1,
"7730","2014-10-29",62,50,
"7760","2014-10-29",96,905,
"7770","2014-10-29",48,133,
"7830","2014-10-29",89,736,
"7840","2014-10-29",42,59,
"7860","2014-10-29",71,321,
"7890","2014-10-29",100,9,
"7940","2014-10-29",92,3628,
"7970","2014-10-29",30,52,
"324020","2014-10-29",0,0,
"324050","2015-05-01",66,9,
"324070","2014-11-28",94,75,
"324080","2014-12-01",82,719,
"324110","2014-10-29",37,25,
"324120","2014-10-29",67,99,
"324130","2014-11-07",82,29,
"324140","2015-04-17",91,23,
"324170","2014-10-29",69,164,
"252010","2014-10-29",87,242,
"252030","2014-10-29",87,1341,
"252050","2014-10-29",11,145,
"324240","2014-12-15",54,11,
"252070","2014-10-29",82,145,
"324250","2014-11-07",88,9,
"324260","2015-01-26",71,235,
"324270","2015-05-01",0,0,
"324280","2014-10-29",52,43,
"324290","2014-10-29",0,9,
"324300","2015-04-28",100,2,
"252150","2014-10-29",78,551,
"324330","2014-10-29",66,30,
"324331","2014-11-28",40,46,
"324332","2015-01-20",44,28,
"324340","2014-10-29",48,179,
"252170","2014-10-29",76,17,
"324342","2015-01-27",48,45,
"324343","2015-02-12",50,12,
"324344","2015-03-11",67,93,
"324350","2015-02-18",0,0,
"324351","2015-02-18",0,0,
"324352","2015-02-18",50,2,
"324360","2015-02-02",62,8,
"324390","2014-10-29",92,43,
"252210","2014-10-29",67,114,
"252230","2014-10-29",67,88,
"324420","2014-11-05",47,36,
"252250","2014-10-29",49,424,
"252270","2014-10-29",63,146,
"324450","2014-12-11",100,6,
"324460","2014-10-29",100,5,
"252290","2014-10-29",85,68,
"324490","2014-10-29",0,1,
"252310","2014-10-29",86,453,
"252330","2014-10-29",89,2281,
"324510","2014-11-07",81,221,
"252350","2014-10-29",82,794,
"252370","2014-10-29",85,349,
"324570","2015-04-16",87,94,
"324590","2014-10-29",0,0,
"252410","2014-10-29",93,2455,
"324600","2014-10-29",80,5,
"252430","2014-10-29",48,49,
"324601","2014-10-29",80,5,
"324602","2014-10-29",50,2,
"324610","2014-10-29",13,76,
"252450","2015-04-02",71,774,
"252470","2014-10-29",0,0,
"252490","2014-10-29",85,86735,
"324690","2014-10-29",0,0,
"252530","2014-10-29",75,974,
"324710","2015-01-23",90,31,
"324720","2014-10-29",98,66,
"252550","2014-10-29",94,209,
"252570","2014-10-29",70,247,
"324750","2014-11-14",70,20,
"324770","2014-10-29",41,29,
"324780","2014-10-29",50,2,
"324790","2014-10-30",84,19,
"252630","2014-10-29",89,880,
"324810","2015-01-16",89,1217,
"324830","2014-10-29",100,1,
"252670","2014-10-29",91,1127,
"324850","2014-10-29",100,1,
"252690","2014-10-29",77,62,
"252710","2014-10-29",85,108,
"252730","2014-10-29",76,72,
"324910","2015-05-24",0,0,
"324911","2014-10-29",100,2,
"324912","2015-02-26",0,0,
"324913","2014-10-30",0,0,
"252750","2014-10-29",89,89,
"252770","2014-10-29",41,255,
"252830","2014-10-29",71,141,
"252890","2014-10-29",83,54,
"252910","2014-10-29",11,242,
"252970","2014-10-29",80,51,
"252990","2014-10-29",93,15,
"56400","2014-10-29",94,3546,
"56431","2014-10-29",100,1,
"56432","2014-10-29",0,0,
"56433","2014-10-29",100,1,
"56434","2014-10-29",0,0,
"56435","2014-10-29",0,0,
"56436","2014-10-29",0,0,
"56438","2014-10-29",100,24,
"56480","2014-10-29",0,0,
"56481","2014-10-29",0,0,
"56482","2014-10-29",0,0,
"56483","2014-10-29",0,0,
"56484","2014-10-29",0,0,
"56485","2014-10-29",0,0,
"56487","2014-10-29",100,2,
"56488","2014-10-29",0,0,
"56489","2014-10-29",0,0,
"56493","2014-10-29",80,5,
"8000","2014-10-29",89,577,
"56536","2014-10-29",100,1,
"56538","2014-10-29",0,0,
"8030","2014-10-29",75,8,
"8080","2014-10-29",64,676,
"8090","2014-10-29",0,0,
"8100","2014-10-29",37,64,
"8140","2014-10-29",80,562,
"8150","2014-10-29",100,5,
"8170","2014-10-29",72,515,
"8180","2014-10-29",100,4,
"8190","2014-10-29",94,20605,
"8200","2014-10-29",98,91,
"8230","2014-10-29",86,206,
"8260","2014-10-29",96,26,
"8310","2014-10-29",64,32,
"8320","2014-10-29",81,11,
"8330","2014-10-29",60,30,
"8340","2014-10-29",92,96,
"8400","2014-10-29",90,395,
"8500","2014-10-29",87,2820,
"8600","2014-10-29",82,1190,
"8650","2014-10-29",52,17,
"8660","2014-10-29",75,123,
"8690","2014-10-29",80,5,
"8700","2014-10-29",0,0,
"8720","2014-10-29",100,3,
"8760","2014-10-29",0,0,
"8780","2014-10-29",0,0,
"8790","2014-10-29",93,93,
"8800","2014-10-29",97,506,
"8820","2014-10-29",0,0,
"8850","2014-10-29",91,4479,
"8870","2014-10-29",95,40125,
"8880","2014-10-29",77,148,
"8890","2014-10-29",86,58,
"8900","2014-10-29",50,2,
"8910","2014-10-29",0,0,
"8930","2014-10-29",97,56525,
"8970","2014-10-29",79,30,
"8980","2014-10-29",94,10155,
"8990","2014-10-29",91,144,
"325040","2014-10-29",0,0,
"325041","2014-10-29",0,0,
"325042","2014-10-29",0,0,
"325043","2014-10-29",0,0,
"325044","2014-10-29",0,0,
"325060","2015-02-19",96,50,
"325080","2014-12-01",81,70,
"325090","2014-10-29",86,159,
"325100","2014-11-03",57,143,
"325110","2014-10-29",50,16,
"325120","2015-03-12",0,0,
"325130","2014-11-24",0,0,
"325131","2015-01-05",50,2,
"325132","2015-01-14",0,0,
"325135","2014-12-18",100,2,
"325136","2014-11-27",100,1,
"325137","2014-11-20",0,0,
"325138","2015-01-05",0,0,
"325139","2014-11-06",100,1,
"325140","2014-10-29",0,0,
"325141","2014-10-29",100,1,
"325142","2014-10-29",100,2,
"325143","2014-10-29",50,2,
"325144","2014-10-29",66,3,
"325150","2014-12-12",95,46,
"325160","2014-10-29",96,27,
"325170","2014-10-29",100,1,
"325180","2014-11-18",93,43,
"253030","2014-10-29",94,1636,
"325210","2014-10-29",86,115,
"253110","2014-10-29",92,1653,
"253130","2014-10-29",60,243,
"325320","2014-10-29",60,24,
"253150","2014-10-29",83,186,
"325330","2015-04-08",0,2,
"325340","2014-10-29",100,6,
"253190","2015-03-27",85,95,
"325420","2014-10-29",77,217,
"325430","2014-10-29",62,24,
"253290","2014-11-06",90,194,
"325470","2014-12-04",37,16,
"325490","2014-12-04",88,9,
"253310","2014-10-29",77,86,
"325500","2014-10-29",50,2,
"253330","2014-10-29",79,686,
"325501","2014-10-29",50,2,
"325502","2014-10-29",0,0,
"325503","2014-10-29",0,0,
"325504","2014-10-29",78,19,
"325520","2014-12-04",96,66,
"253350","2014-10-29",91,156,
"253370","2014-10-29",76,224,
"253390","2015-02-13",86,61,
"325570","2014-10-29",100,2,
"325580","2014-10-29",75,44,
"325590","2014-10-29",0,0,
"253410","2014-10-29",42,314,
"325600","2015-02-12",0,0,
"253430","2014-10-29",72,2088,
"325610","2014-10-29",70,4295,
"325630","2014-10-29",68,133,
"253470","2014-10-29",60,285,
"325660","2014-12-12",0,0,
"325670","2014-10-29",66,3,
"253510","2014-10-29",55,555,
"253530","2015-03-23",92,399,
"325723","2015-05-19",90,31,
"325730","2014-10-29",77,49,
"253570","2014-10-29",39,97,
"325790","2015-03-19",92,25,
"253610","2014-10-29",80,299,
"253630","2014-10-29",68,210,
"253650","2014-10-29",74,1163,
"253670","2014-10-29",72,29,
"325860","2014-10-29",79,34,
"253690","2014-10-29",80,202,
"325870","2014-12-12",81,27,
"325880","2015-01-13",59,32,
"253710","2014-10-29",39,12317,
"325910","2014-10-29",100,12,
"253750","2014-10-29",97,715,
"325940","2014-10-29",100,1,
"253770","2014-10-29",38,351,
"253790","2014-10-29",82,138,
"253830","2014-10-29",0,1,
"253831","2014-10-29",0,0,
"253832","2014-10-29",100,1,
"253860","2014-10-29",51,76,
"253880","2014-10-29",64,144,
"253900","2014-10-29",83,904,
"253920","2014-10-29",79,332,
"253940","2014-10-29",68,160,
"253960","2014-10-29",55,130,
"253980","2014-10-29",79,2349,
"57000","2014-10-29",90,66,
"57010","2014-10-29",0,1,
"57200","2014-10-29",90,260,
"57210","2014-10-29",100,2,
"57300","2014-10-29",96,8711,
"9000","2014-10-29",82,76,
"9010","2014-10-29",94,879,
"9030","2014-10-29",94,52,
"9040","2014-10-29",98,64,
"9050","2014-10-29",91,904,
"9060","2014-10-29",79,98,
"9070","2014-10-29",85,135,
"9080","2014-10-29",100,9,
"9090","2014-10-29",100,2,
"57600","2014-10-29",91,230,
"57610","2014-10-29",50,2,
"57620","2014-10-29",62,127,
"9120","2014-10-29",0,0,
"57640","2014-10-29",91,531,
"9130","2014-10-29",100,5,
"57650","2014-10-29",46,280,
"57655","2014-10-29",0,0,
"57656","2014-10-29",0,0,
"9160","2014-10-29",84,95,
"57680","2014-10-29",71,322,
"57690","2014-10-29",93,5209,
"57695","2014-10-29",100,5,
"57696","2014-10-29",100,5,
"57697","2014-10-29",100,5,
"9180","2014-10-29",94,343,
"57700","2014-10-29",72,107,
"57710","2014-10-29",0,1,
"9200","2014-10-29",79,5940,
"57730","2014-10-29",69,65,
"57740","2014-10-29",66,607,
"57750","2014-10-29",90,10,
"57800","2014-10-29",41,134,
"9300","2014-10-29",75,8,
"9310","2014-10-29",92,148,
"9320","2014-10-29",100,3,
"9330","2014-10-29",0,0,
"9340","2014-10-29",93,325,
"9350","2014-10-29",88,545,
"57900","2014-10-29",71,2895,
"57923","2014-10-29",90,12,
"57925","2014-10-29",92,38,
"9420","2014-10-29",96,1789,
"9440","2014-10-29",0,0,
"9450","2014-10-29",95,1162,
"9460","2014-10-29",62,332,
"9480","2014-10-29",79,4542,
"9500","2014-10-29",63,188,
"9510","2014-10-29",100,1,
"9710","2014-10-29",50,22,
"9730","2014-10-29",38,42,
"9760","2014-10-29",71,28,
"9800","2014-10-29",74,255,
"9810","2014-10-29",0,0,
"9850","2014-10-29",68,38,
"9870","2014-10-29",91,895,
"9880","2014-10-29",79,1488,
"9900","2014-10-29",79,5098,
"9908","2014-10-29",72,18,
"9930","2014-10-29",69,3885,
"9940","2014-10-29",88,416,
"9950","2014-10-29",0,0,
"9960","2014-10-29",46,13,
"9970","2014-10-29",17,17,
"9980","2014-10-29",70,40,
"9990","2014-10-29",41,81,
"9992","2014-10-29",0,0,
"9998","2014-10-29",0,2,
"326050","2014-10-29",33,3,
"326060","2015-03-04",0,0,
"326120","2015-04-27",0,0,
"326130","2014-10-29",80,10,
"326150","2014-10-29",94,239,
"326160","2014-11-13",76,471,
"326170","2014-10-29",50,2,
"326180","2014-10-29",32,104,
"326190","2014-12-18",82,46,
"326210","2014-11-05",0,1,
"326220","2014-10-29",68,54,
"326230","2014-10-29",63,11,
"254060","2014-10-29",51,286,
"326240","2014-10-29",0,0,
"326250","2014-10-29",0,0,
"254080","2014-10-29",42,92,
"326260","2014-10-29",100,2,
"326270","2014-10-29",0,0,
"326290","2014-10-29",100,2,
"254100","2014-10-29",62,40,
"326300","2014-10-29",100,1,
"254130","2014-10-29",59,235,
"326310","2015-05-26",0,0,
"254150","2014-10-29",100,3,
"326350","2014-12-02",0,0,
"326370","2014-10-29",100,10,
"326380","2015-02-13",100,10,
"326390","2014-10-29",100,2,
"326391","2014-10-29",100,3,
"254200","2014-10-29",67,487,
"326410","2014-10-29",87,663,
"254240","2014-10-29",100,7,
"326420","2014-10-29",35,31,
"326430","2014-10-29",100,9,
"254260","2014-10-29",96,197,
"326431","2014-10-29",83,6,
"326440","2014-11-14",0,0,
"326460","2015-03-10",90,83,
"254290","2014-10-29",100,1,
"254291","2014-10-29",0,0,
"326470","2014-11-04",81,17,
"326480","2014-11-18",94,488,
"70000","2014-10-29",84,8374,
"326510","2015-05-01",100,1,
"326530","2014-10-29",100,3,
"326590","2014-11-15",73,19,
"70100","2014-10-29",70,291,
"70110","2014-10-29",62,154,
"70120","2014-10-29",40,320,
"70130","2014-10-29",66,4,
"70140","2014-10-29",100,1,
"326600","2014-10-29",100,6,
"326610","2014-10-29",0,1,
"254440","2014-10-29",92,2046,
"326621","2015-05-06",100,3,
"326622","2015-05-06",100,2,
"326623","2015-05-06",87,8,
"326624","2015-05-06",0,0,
"326630","2014-11-18",44,29,
"254460","2014-10-29",92,178,
"326650","2015-02-10",4,25,
"254480","2014-10-29",81,72,
"326670","2014-12-12",69,256,
"326690","2014-10-29",100,4,
"326691","2014-10-29",100,1,
"70200","2014-10-29",70,47,
"70210","2014-10-29",87,82,
"70220","2014-10-29",100,1,
"70230","2014-10-29",100,1,
"326720","2014-11-24",82,109,
"326730","2014-11-14",61,31,
"254560","2014-10-29",92,28,
"254580","2014-10-29",0,0,
"254581","2014-10-29",0,0,
"254582","2014-10-29",0,0,
"254583","2014-10-29",0,0,
"254584","2014-10-29",0,0,
"254585","2014-10-29",0,0,
"326760","2014-10-29",100,27,
"254590","2014-10-29",73,260,
"326790","2014-10-29",0,0,
"70300","2014-10-29",96,4472,
"70310","2014-10-29",100,29,
"254620","2014-10-29",0,0,
"326800","2014-10-29",100,1,
"326810","2014-10-29",100,2,
"254650","2014-10-29",42,157,
"326840","2014-10-29",92,25,
"70400","2014-10-29",97,2950,
"70410","2014-10-29",84,19,
"70420","2014-10-29",75,358,
"70430","2014-10-29",50,2,
"254700","2014-10-29",83,3289,
"326950","2014-10-29",80,66,
"326960","2014-10-29",90,11,
"326990","2014-10-29",50,10,
"70500","2014-10-29",82,36,
"70510","2014-10-29",100,1,
"254880","2014-10-29",84,46,
"70600","2014-10-29",87,746,
"70615","2014-10-29",100,6,
"70616","2014-10-29",100,3,
"70617","2014-10-29",100,3,
"70620","2014-10-29",85,267,
"70640","2014-10-29",84,121,
"70650","2014-10-29",47,93,
"70660","2014-10-29",41,176,
"254960","2014-10-29",91,238,
"70900","2014-10-29",84,178,
"70910","2014-10-29",100,3,
"58200","2014-10-29",86,206,
"58220","2014-10-29",50,2,
"58230","2014-10-29",80,78,
"58240","2014-10-29",0,0,
"58300","2014-10-29",82,28,
"58310","2014-10-29",0,0,
"58400","2014-10-29",34,96,
"58410","2014-10-29",0,2,
"58510","2014-10-29",66,121,
"58520","2014-10-29",77,563,
"58550","2014-10-29",31,355,
"58560","2014-10-29",93,81,
"58570","2014-10-29",87,183,
"58580","2014-10-29",100,2,
"110400","2014-10-29",73,106,
"58610","2014-10-29",82,1387,
"58643","2014-10-29",66,3,
"58645","2014-10-29",85,7,
"58646","2014-10-29",100,1,
"58648","2014-10-29",100,1,
"110500","2014-10-29",65,52,
"110520","2014-10-29",0,0,
"110600","2014-10-29",52,45,
"110610","2014-10-29",75,49,
"110630","2014-10-29",65,24,
"110800","2014-10-29",89,6931,
"110810","2014-10-29",94,35,
"327010","2014-11-19",35,77,
"327040","2014-10-29",100,2,
"327060","2015-05-19",0,0,
"327090","2015-04-17",0,0,
"327100","2014-12-11",85,8,
"327130","2015-02-19",50,74,
"327150","2014-10-29",91,24,
"327170","2014-11-12",100,5,
"327171","2014-11-12",83,6,
"327172","2014-11-12",71,7,
"327173","2014-12-17",86,15,
"327174","2015-01-21",77,27,
"327175","2014-12-09",67,40,
"327176","2015-03-03",100,8,
"327177","2015-02-17",81,27,
"327191","2015-01-26",0,0,
"255010","2014-10-29",73,34,
"327200","2015-02-20",0,0,
"255030","2014-10-29",62,98,
"327210","2014-10-29",72,18,
"255050","2014-10-29",96,53,
"327230","2014-11-18",0,0,
"255060","2014-10-29",0,0,
"327231","2014-10-29",54,31,
"327232","2014-10-29",54,11,
"327240","2014-10-29",100,5,
"255070","2014-10-29",71,706,
"327260","2014-10-29",83,97,
"327280","2014-12-04",50,308,
"327310","2014-11-06",95,63,
"255140","2014-10-29",0,0,
"255160","2014-10-29",0,0,
"255163","2014-10-29",0,0,
"327340","2014-10-29",93,33,
"327360","2014-10-29",50,14,
"327370","2014-11-24",78,14,
"327380","2014-10-29",62,8,
"327390","2014-10-29",80,31,
"255220","2014-10-29",77,3112,
"327400","2014-10-29",88,63,
"327410","2014-10-30",86,2260,
"255250","2014-10-29",100,1,
"255251","2014-10-29",42,7,
"255253","2014-10-29",100,1,
"255260","2014-10-29",67,177,
"327440","2014-10-31",82,145,
"327450","2015-04-18",100,6,
"255280","2014-10-29",71,171,
"327470","2015-02-24",0,0,
"327480","2014-10-29",0,0,
"327490","2014-12-01",88,9,
"71000","2014-10-29",82,288,
"255300","2014-10-29",87,423,
"255320","2014-10-29",83,221,
"327500","2015-04-02",100,9,
"255340","2014-10-29",98,176,
"327520","2015-02-28",0,0,
"327530","2014-10-29",100,9,
"255370","2014-10-29",66,602,
"255390","2014-10-29",95,378,
"71110","2014-10-29",100,1,
"71111","2014-10-29",100,3,
"71112","2014-10-29",71,7,
"71113","2014-10-29",100,11,
"71114","2014-10-29",100,3,
"71115","2014-10-29",83,6,
"71116","2014-10-29",100,6,
"71117","2014-10-29",100,5,
"71118","2014-10-29",100,3,
"71119","2014-10-29",100,3,
"71120","2014-10-29",100,9,
"71160","2014-10-29",100,4,
"71161","2014-10-29",100,1,
"71162","2014-10-29",100,18,
"71163","2014-10-29",100,12,
"71164","2014-10-29",100,10,
"71165","2014-10-29",88,9,
"71166","2014-10-29",100,1,
"71167","2014-10-29",0,0,
"71168","2014-10-29",100,3,
"255420","2014-10-29",41,3468,
"327610","2014-11-07",100,1,
"255440","2014-10-29",47,23,
"327640","2015-01-20",65,779,
"327650","2014-10-29",54,37,
"255480","2014-10-29",73,2159,
"327670","2015-02-23",84,321,
"71230","2014-10-29",72,422,
"71240","2014-10-29",80,181,
"71250","2014-10-29",75,996,
"71260","2014-10-29",88,242,
"255500","2014-10-29",42,371,
"255520","2014-10-29",82,794,
"327740","2014-10-29",83,121,
"327770","2015-01-15",33,12,
"71340","2014-10-29",94,2946,
"71390","2014-10-29",71,273,
"327830","2014-10-30",68,110,
"327831","2014-10-30",75,8,
"327840","2014-12-04",100,2,
"327850","2014-10-29",75,68,
"327860","2014-10-29",91,382,
"255690","2014-10-29",66,6,
"255691","2014-10-29",80,5,
"255692","2014-10-29",52,17,
"327870","2014-10-29",88,17,
"327880","2015-02-26",0,0,
"327890","2014-11-26",85,2154,
"255710","2014-10-29",95,11672,
"327900","2014-10-29",50,6,
"327910","2014-10-29",55,27,
"327920","2014-10-29",37,8,
"255750","2014-10-29",100,3,
"327930","2014-10-29",95,45,
"255760","2014-10-29",50,4,
"327940","2014-10-29",100,5,
"327950","2014-10-29",100,25,
"255780","2014-10-29",0,0,
"327960","2014-12-15",90,10,
"327980","2015-04-03",100,8,
"255870","2014-10-29",92,299,
"255890","2014-10-29",0,0,
"255910","2014-10-29",87,8,
"255920","2014-10-29",64,168,
"255940","2014-10-29",42,47,
"255960","2014-10-29",79,34,
"255980","2014-10-29",62,16,
"111000","2014-10-29",65,40,
"111010","2014-10-29",83,31,
"111020","2014-10-29",0,0,
"111030","2014-10-29",100,1,
"111100","2014-10-29",81,312,
"111300","2014-10-29",89,19,
"340010","2015-03-14",0,0,
"340030","2015-01-01",20,15,
"340050","2015-01-20",88,285,
"340070","2015-01-26",61,18,
"340080","2015-03-02",100,10,
"340090","2015-05-19",0,0,
"111400","2014-10-29",45,299,
"111402","2014-10-29",66,3,
"111403","2014-10-29",0,0,
"340110","2014-12-30",100,2,
"340120","2015-02-05",87,32,
"340130","2015-02-20",83,7,
"340150","2015-04-30",93,235,
"340200","2015-01-14",61,13,
"340210","2015-02-04",94,17,
"340220","2015-01-02",39,41,
"340230","2015-02-18",100,1,
"340231","2015-02-18",100,1,
"340232","2015-02-18",0,1,
"340233","2015-02-18",100,2,
"340280","2015-01-07",97,171,
"340290","2015-01-02",85,21,
"111600","2014-10-29",88,339,
"111610","2014-10-29",0,0,
"340300","2015-01-08",93,31,
"340310","2015-01-16",85,20,
"340330","2015-01-12",87,8,
"340340","2015-04-10",81,267,
"340350","2015-05-12",77,107,
"340360","2015-01-13",93,31,
"340380","2015-01-29",75,8,
"340390","2015-02-07",88,27,
"340400","2015-01-08",100,4,
"340410","2015-02-23",0,2,
"340440","2015-01-16",83,18,
"340450","2015-02-03",94,17,
"340460","2015-01-06",42,632,
"340470","2015-02-19",65,40,
"340480","2015-01-16",80,10,
"340490","2015-04-03",100,19,
"111800","2014-10-29",79,557,
"340520","2015-01-27",93,131,
"340540","2015-03-09",30,388,
"340550","2014-12-31",57,52,
"340570","2015-01-02",69,13,
"340580","2015-03-23",0,0,
"111900","2014-10-29",22,1010,
"111910","2014-10-29",100,2,
"111911","2014-10-29",0,0,
"111912","2014-10-29",0,0,
"111913","2014-10-29",0,0,
"111914","2014-10-29",0,0,
"111915","2014-10-29",0,0,
"111916","2014-10-29",0,0,
"340600","2014-12-31",69,13,
"340610","2015-02-21",63,19,
"340630","2015-01-05",31,79,
"340650","2015-01-12",70,11,
"340661","2015-05-25",0,0,
"340670","2015-05-25",0,0,
"340720","2015-01-30",100,10,
"340730","2015-01-12",91,109,
"340740","2014-12-31",94,70,
"340750","2015-01-07",44,18,
"340800","2015-01-09",92,113,
"340810","2015-04-20",62,309,
"340820","2015-01-19",58,12,
"340860","2015-03-23",50,8,
"340880","2015-01-06",92,14,
"340890","2015-01-09",0,0,
"340920","2015-02-05",33,6,
"340950","2015-02-09",80,10,
"340970","2015-05-19",0,0,
"340990","2015-02-24",0,1,
"328020","2014-10-29",0,0,
"328021","2014-10-29",0,0,
"328022","2014-10-29",0,0,
"328060","2015-02-12",43,359,
"328070","2014-11-05",91,403,
"328080","2014-10-29",83,108,
"328100","2014-11-03",47,46,
"328110","2015-03-13",100,1,
"328140","2014-10-30",47,309,
"328160","2014-10-29",0,0,
"328170","2014-11-06",0,0,
"328171","2014-11-06",100,1,
"256010","2014-10-29",55,524,
"328200","2014-10-29",100,1,
"256030","2014-10-29",71,200,
"328210","2014-10-29",100,2,
"328220","2015-04-17",66,30,
"256050","2014-10-29",14,126,
"328230","2014-11-07",100,20,
"256070","2014-10-29",72,102,
"328260","2014-11-27",40,5,
"328270","2014-11-17",90,53,
"328280","2014-11-05",0,0,
"328290","2014-11-05",0,0,
"328310","2014-10-30",40,30,
"256180","2014-10-29",0,0,
"256190","2014-10-29",57,943,
"328390","2014-11-26",90,21,
"328400","2014-10-29",87,16,
"256230","2014-10-29",0,0,
"328401","2014-10-29",66,3,
